PS P:\James\Code\Javascript\Decode Drawings V5\js\geneticAlgorithm> node .\algorithm.js
Gen 0: 0.028760715472732776 - fx: 615  fy: 615  cx 640  cy 360  k1 0  tx 0  ty 0
Running in Node without canvas
Gen 3846: 0.019921457808266724 - fx: 644.0516102153857  fy: 627.8964146461292  cx 675.0928487676533  cy 436.8237023196724  k1 2.446493625205158e-7  tx -25.56465865247045  ty 129.05135545089027
Gen 3857: 0.01988307596700614 - fx: 641.4808836192402  fy: 625.0198898682405  cx 677.9832898360966  cy 438.9676543664982  k1 2.81353355354856e-7  tx -15.440605515715996  ty 137.36901097046152
Gen 3858: 0.019856448666212157 - fx: 641.4808836192402  fy: 625.0198898682405  cx 677.9832898360966  cy 438.9676543664982  k1 2.81353355354856e-7  tx -15.440605515715996  ty 137.36901097046152
Gen 3865: 0.019855955923639566 - fx: 641.4808836192402  fy: 625.0198898682405  cx 677.9832898360966  cy 438.9676543664982  k1 2.81353355354856e-7  tx -15.440605515715996  ty 137.36901097046152
Gen 3868: 0.019853576112383586 - fx: 641.4808836192402  fy: 625.0198898682405  cx 677.9832898360966  cy 438.9676543664982  k1 2.81353355354856e-7  tx -15.440605515715996  ty 137.36901097046152
Gen 3869: 0.019852316331759653 - fx: 641.4808836192402  fy: 625.0198898682405  cx 677.9832898360966  cy 438.9676543664982  k1 2.81353355354856e-7  tx -15.440605515715996  ty 137.36901097046152
Gen 3878: 0.01985182250149762 - fx: 641.4808836192402  fy: 625.0198898682405  cx 677.9832898360966  cy 438.9676543664982  k1 2.81353355354856e-7  tx -15.440605515715996  ty 137.36901097046152
Gen 3964: 0.019851822501497616 - fx: 641.4808836192402  fy: 625.0198898682405  cx 677.9832898360966  cy 438.9676543664982  k1 2.81353355354856e-7  tx -15.440605515715996  ty 137.36901097046152
Gen 4229: 0.019842775030791324 - fx: 647.3151664918094  fy: 623.0430194231991  cx 680.0095249679492  cy 440.75688076836866  k1 2.508237150636102e-7  tx -12.718455736151487  ty 141.8270826239972
Gen 4233: 0.019842328175899017 - fx: 647.3151664918094  fy: 623.0430194231991  cx 680.0095249679492  cy 440.75688076836866  k1 2.508237150636102e-7  tx -12.718455736151487  ty 141.8270826239972
Gen 4241: 0.019839965325512895 - fx: 647.3151664918094  fy: 623.0430194231991  cx 680.0095249679492  cy 440.75688076836866  k1 2.508237150636102e-7  tx -12.718455736151487  ty 141.8270826239972
Gen 4261: 0.01983892963690722 - fx: 647.3151664918094  fy: 623.0430194231991  cx 680.0095249679492  cy 440.75688076836866  k1 2.508237150636102e-7  tx -12.718455736151487  ty 141.8270826239972
Gen 4278: 0.019828791977940137 - fx: 647.7238587989012  fy: 622.0661347405384  cx 680.1881592384814  cy 442.3563231828078  k1 2.4470831053784425e-7  tx -12.769928834145714  ty 145.0484376398483
Gen 4282: 0.019826949743515336 - fx: 647.7238587989012  fy: 622.0661347405384  cx 680.1881592384814  cy 442.3563231828078  k1 2.4470831053784425e-7  tx -12.769928834145714  ty 145.0484376398483
Gen 4283: 0.019747863521281907 - fx: 649.7662605958642  fy: 621.6646064982438  cx 679.9470169300472  cy 441.9135894118549  k1 2.6264827779446765e-7  tx -14.261513129364383  ty 144.11129601562584
Gen 4292: 0.019741974402613695 - fx: 649.7662605958642  fy: 621.6646064982438  cx 679.9470169300472  cy 441.9135894118549  k1 2.6264827779446765e-7  tx -14.261513129364383  ty 144.11129601562584
Gen 4328: 0.019738638451250005 - fx: 649.8374670287793  fy: 622.4632617315117  cx 680.4001245530512  cy 443.93481080260204  k1 2.7182147533467967e-7  tx -13.368040110223646  ty 142.83564134864233
Gen 4334: 0.019735317086631912 - fx: 649.8374670287793  fy: 622.4632617315117  cx 680.4001245530512  cy 443.93481080260204  k1 2.7182147533467967e-7  tx -13.368040110223646  ty 142.83564134864233
Gen 4384: 0.019723494601802193 - fx: 648.4846605639226  fy: 624.7379230743724  cx 678.1322455748148  cy 444.5408647727027  k1 2.7691685619290683e-7  tx -15.857419130017497  ty 141.57573437986056
Gen 4385: 0.019707923964653387 - fx: 648.4611493389496  fy: 624.1961779472757  cx 677.3374210825042  cy 444.8518693405365  k1 2.509962398755499e-7  tx -13.461581716750402  ty 142.8321816892359
Gen 4386: 0.019707923964653165 - fx: 648.4611493389496  fy: 624.1961779472757  cx 677.3374210825042  cy 444.8518693405365  k1 2.509962398755499e-7  tx -13.461581716750402  ty 142.8321816892359
Gen 4388: 0.019700833920609097 - fx: 648.4611493389496  fy: 624.1961779472757  cx 677.3374210825042  cy 444.8518693405365  k1 2.509962398755499e-7  tx -13.461581716750402  ty 142.8321816892359
Gen 4398: 0.019700833920609086 - fx: 648.4611493389496  fy: 624.1961779472757  cx 677.3374210825042  cy 444.8518693405365  k1 2.509962398755499e-7  tx -13.461581716750402  ty 142.8321816892359
Gen 4400: 0.019697440317465863 - fx: 648.4611493389496  fy: 624.1961779472757  cx 677.3374210825042  cy 444.8518693405365  k1 2.509962398755499e-7  tx -13.461581716750402  ty 142.8321816892359
Gen 4403: 0.019692851752613934 - fx: 648.4611493389496  fy: 624.1961779472757  cx 677.3374210825042  cy 444.8518693405365  k1 2.509962398755499e-7  tx -13.461581716750402  ty 142.8321816892359
Gen 4410: 0.019692851752613847 - fx: 648.4611493389496  fy: 624.1961779472757  cx 677.3374210825042  cy 444.8518693405365  k1 2.509962398755499e-7  tx -13.461581716750402  ty 142.8321816892359
Gen 4419: 0.019690025473777743 - fx: 648.4611493389496  fy: 624.1961779472757  cx 677.3374210825042  cy 444.8518693405365  k1 2.509962398755499e-7  tx -13.461581716750402  ty 142.8321816892359
Gen 4421: 0.019690025473777725 - fx: 648.4611493389496  fy: 624.1961779472757  cx 677.3374210825042  cy 444.8518693405365  k1 2.509962398755499e-7  tx -13.461581716750402  ty 142.8321816892359
Gen 4429: 0.019641652246933174 - fx: 647.7180002833253  fy: 624.7481567379784  cx 676.6687012074708  cy 446.54166039278385  k1 2.4619537457929485e-7  tx -11.862005360130205  ty 146.13855263594698
Gen 4431: 0.01962977747705486 - fx: 647.7180002833253  fy: 624.7481567379784  cx 676.6687012074708  cy 446.54166039278385  k1 2.4619537457929485e-7  tx -11.862005360130205  ty 146.13855263594698
Gen 4432: 0.019622339672379772 - fx: 647.7180002833253  fy: 624.7481567379784  cx 676.6687012074708  cy 446.54166039278385  k1 2.4619537457929485e-7  tx -11.862005360130205  ty 146.13855263594698
Gen 4434: 0.019621567420444762 - fx: 647.7180002833253  fy: 624.7481567379784  cx 676.6687012074708  cy 446.54166039278385  k1 2.4619537457929485e-7  tx -11.862005360130205  ty 146.13855263594698
Gen 4442: 0.0196202481037463 - fx: 648.4193906448534  fy: 625.0904495084674  cx 675.680107941092  cy 447.4877134868065  k1 2.4295239656761843e-7  tx -10.282874069759567  ty 148.08531966350196
Gen 4443: 0.01960111543340795 - fx: 648.4193906448534  fy: 625.0904495084674  cx 675.680107941092  cy 447.4877134868065  k1 2.4295239656761843e-7  tx -10.282874069759567  ty 148.08531966350196
Gen 4445: 0.019599239287382924 - fx: 648.4193906448534  fy: 625.0904495084674  cx 675.680107941092  cy 447.4877134868065  k1 2.4295239656761843e-7  tx -10.282874069759567  ty 148.08531966350196
Gen 4451: 0.019525046236125238 - fx: 650.5185905370242  fy: 625.2133058115963  cx 676.2669553401273  cy 447.4748649168987  k1 2.5948936820134983e-7  tx -15.93464642425511  ty 145.17535988973862
Gen 4452: 0.019523590842938955 - fx: 650.5185905370242  fy: 625.2133058115963  cx 676.2669553401273  cy 447.4748649168987  k1 2.5948936820134983e-7  tx -15.93464642425511  ty 145.17535988973862
Gen 4459: 0.01951976918097921 - fx: 650.5185905370242  fy: 625.2133058115963  cx 676.2669553401273  cy 447.4748649168987  k1 2.5948936820134983e-7  tx -15.93464642425511  ty 145.17535988973862
Gen 4462: 0.019519769180979207 - fx: 650.5185905370242  fy: 625.2133058115963  cx 676.2669553401273  cy 447.4748649168987  k1 2.5948936820134983e-7  tx -15.93464642425511  ty 145.17535988973862
Gen 4483: 0.019519748818930965 - fx: 650.5185905370242  fy: 625.2133058115963  cx 676.2669553401273  cy 447.4748649168987  k1 2.5948936820134983e-7  tx -15.93464642425511  ty 145.17535988973862
Gen 4591: 0.01946044136044014 - fx: 650.4726346279814  fy: 624.9019650885765  cx 676.4186614284185  cy 447.8819389215798  k1 2.562251280515203e-7  tx -15.070928949360994  ty 145.7643129775317
Gen 4592: 0.019454541591602557 - fx: 650.4726346279814  fy: 624.9019650885765  cx 676.4186614284185  cy 447.8819389215798  k1 2.562251280515203e-7  tx -15.070928949360994  ty 145.7643129775317
Gen 4596: 0.01944895605331081 - fx: 650.4726346279814  fy: 624.9019650885765  cx 676.4186614284185  cy 447.8819389215798  k1 2.562251280515203e-7  tx -15.070928949360994  ty 145.7643129775317
Gen 4604: 0.019447758154848806 - fx: 650.4726346279814  fy: 624.9019650885765  cx 676.4186614284185  cy 447.8819389215798  k1 2.562251280515203e-7  tx -15.070928949360994  ty 145.7643129775317
Gen 6380: 0.019345203367639584 - fx: 651.0548476878693  fy: 621.5247430031535  cx 680.2036228291743  cy 458.39570405091223  k1 2.7133935582324486e-7  tx -9.128898358970456  ty 160.14849748016533
Gen 6395: 0.0193447193157664 - fx: 651.0548476878693  fy: 621.5247430031535  cx 680.2036228291743  cy 458.39570405091223  k1 2.7133935582324486e-7  tx -9.128898358970456  ty 160.14849748016533
Gen 6407: 0.0193441283916776 - fx: 651.0548476878693  fy: 621.5247430031535  cx 680.2036228291743  cy 458.39570405091223  k1 2.7133935582324486e-7  tx -9.128898358970456  ty 160.14849748016533
Gen 6434: 0.019344128391677592 - fx: 651.0548476878693  fy: 621.5247430031535  cx 680.2036228291743  cy 458.39570405091223  k1 2.7133935582324486e-7  tx -9.128898358970456  ty 160.14849748016533
Gen 6505: 0.01934412839167759 - fx: 651.0548476878693  fy: 621.5247430031535  cx 680.2036228291743  cy 458.39570405091223  k1 2.7133935582324486e-7  tx -9.128898358970456  ty 160.14849748016533
Gen 6735: 0.019323611239315367 - fx: 652.2367834872159  fy: 622.0870813777904  cx 680.6464984974936  cy 458.54469704062046  k1 2.705215651616777e-7  tx -2.845784979096563  ty 165.58175042299996
Gen 6736: 0.019321589742320473 - fx: 652.2367834872159  fy: 622.0870813777904  cx 680.6464984974936  cy 458.54469704062046  k1 2.705215651616777e-7  tx -2.845784979096563  ty 165.58175042299996
Gen 6738: 0.019312234015002535 - fx: 652.2367834872159  fy: 622.0870813777904  cx 680.6464984974936  cy 458.54469704062046  k1 2.705215651616777e-7  tx -2.845784979096563  ty 165.58175042299996
Gen 6741: 0.019303536847356674 - fx: 652.2367834872159  fy: 622.0870813777904  cx 680.6464984974936  cy 458.54469704062046  k1 2.705215651616777e-7  tx -2.845784979096563  ty 165.58175042299996
Gen 6742: 0.0193018108963028 - fx: 652.2367834872159  fy: 622.0870813777904  cx 680.6464984974936  cy 458.54469704062046  k1 2.705215651616777e-7  tx -2.845784979096563  ty 165.58175042299996
Gen 6754: 0.01930181089630279 - fx: 652.2367834872159  fy: 622.0870813777904  cx 680.6464984974936  cy 458.54469704062046  k1 2.705215651616777e-7  tx -2.845784979096563  ty 165.58175042299996
Gen 6761: 0.01929963997740377 - fx: 652.2367834872159  fy: 622.0870813777904  cx 680.6464984974936  cy 458.54469704062046  k1 2.705215651616777e-7  tx -2.845784979096563  ty 165.58175042299996
Gen 6816: 0.019299639977403762 - fx: 652.2367834872159  fy: 622.0870813777904  cx 680.6464984974936  cy 458.54469704062046  k1 2.705215651616777e-7  tx -2.845784979096563  ty 165.58175042299996
Gen 7061: 0.019299639977403756 - fx: 652.2367834872159  fy: 622.0870813777904  cx 680.6464984974936  cy 458.54469704062046  k1 2.705215651616777e-7  tx -2.845784979096563  ty 165.58175042299996
Gen 8120: 0.01924661135100648 - fx: 653.9823680243018  fy: 623.0969265826379  cx 679.7099579588694  cy 458.92416857508704  k1 2.7888630083214396e-7  tx -4.570816687700252  ty 160.90320661601103
Gen 8137: 0.019237364201891316 - fx: 653.9823680243018  fy: 623.0969265826379  cx 679.7099579588694  cy 458.92416857508704  k1 2.7888630083214396e-7  tx -4.570816687700252  ty 160.90320661601103
Gen 8164: 0.019225066243763595 - fx: 653.9823680243018  fy: 623.0969265826379  cx 679.7099579588694  cy 458.92416857508704  k1 2.7888630083214396e-7  tx -4.570816687700252  ty 160.90320661601103
Gen 8195: 0.019225066243763522 - fx: 653.9823680243018  fy: 623.0969265826379  cx 679.7099579588694  cy 458.92416857508704  k1 2.7888630083214396e-7  tx -4.570816687700252  ty 160.90320661601103
Gen 8215: 0.019225066243763432 - fx: 653.9823680243018  fy: 623.0969265826379  cx 679.7099579588694  cy 458.92416857508704  k1 2.7888630083214396e-7  tx -4.570816687700252  ty 160.90320661601103
Gen 8230: 0.01920720567706695 - fx: 653.9823680243018  fy: 623.0969265826379  cx 679.7099579588694  cy 458.92416857508704  k1 2.7888630083214396e-7  tx -4.570816687700252  ty 160.90320661601103
Gen 9997: 0.019195474918405838 - fx: 655.5416148623909  fy: 617.2746637001139  cx 675.1066492828978  cy 465.0790157785035  k1 2.9113363994975513e-7  tx -12.371057269770922  ty 166.63811249870582
Gen 10010: 0.019194219198334975 - fx: 655.5416148623909  fy: 617.2746637001139  cx 675.1066492828978  cy 465.0790157785035  k1 2.9113363994975513e-7  tx -12.371057269770922  ty 166.63811249870582
Gen 10022: 0.019191097910637736 - fx: 655.5416148623909  fy: 617.2746637001139  cx 675.1066492828978  cy 465.0790157785035  k1 2.9113363994975513e-7  tx -12.371057269770922  ty 166.63811249870582
Gen 10028: 0.01918890082687776 - fx: 655.5416148623909  fy: 617.2746637001139  cx 675.1066492828978  cy 465.0790157785035  k1 2.9113363994975513e-7  tx -12.371057269770922  ty 166.63811249870582
Gen 10046: 0.01918890082687771 - fx: 655.5416148623909  fy: 617.2746637001139  cx 675.1066492828978  cy 465.0790157785035  k1 2.9113363994975513e-7  tx -12.371057269770922  ty 166.63811249870582
Gen 10053: 0.019188353662873595 - fx: 655.5416148623909  fy: 617.2746637001139  cx 675.1066492828978  cy 465.0790157785035  k1 2.9113363994975513e-7  tx -12.371057269770922  ty 166.63811249870582
Gen 10082: 0.01918607201266107 - fx: 655.5416148623909  fy: 617.2746637001139  cx 675.1066492828978  cy 465.0790157785035  k1 2.9113363994975513e-7  tx -12.371057269770922  ty 166.63811249870582
Gen 10087: 0.019185921505829907 - fx: 655.5416148623909  fy: 617.2746637001139  cx 675.1066492828978  cy 465.0790157785035  k1 2.9113363994975513e-7  tx -12.371057269770922  ty 166.63811249870582
Gen 10365: 0.01917185556113706 - fx: 655.3376686191502  fy: 619.3401394356275  cx 674.8984200184157  cy 467.44570055190644  k1 2.8368643933571534e-7  tx -3.8721836740400937  ty 167.00091728548966
Gen 10366: 0.019171855561137006 - fx: 655.3376686191502  fy: 619.3401394356275  cx 674.8984200184157  cy 467.44570055190644  k1 2.8368643933571534e-7  tx -3.8721836740400937  ty 167.00091728548966
Gen 10368: 0.019167160107569935 - fx: 655.3376686191502  fy: 619.3401394356275  cx 674.8984200184157  cy 467.44570055190644  k1 2.8368643933571534e-7  tx -3.8721836740400937  ty 167.00091728548966
Gen 10372: 0.019166207496813498 - fx: 655.3376686191502  fy: 619.3401394356275  cx 674.8984200184157  cy 467.44570055190644  k1 2.8368643933571534e-7  tx -3.8721836740400937  ty 167.00091728548966
Gen 10373: 0.019165901275900035 - fx: 655.3376686191502  fy: 619.3401394356275  cx 674.8984200184157  cy 467.44570055190644  k1 2.8368643933571534e-7  tx -3.8721836740400937  ty 167.00091728548966
Gen 10529: 0.01916373942027217 - fx: 661.6164348203492  fy: 618.3066970934456  cx 676.1929587627744  cy 470.2056620110242  k1 3.0137840572499747e-7  tx -0.6690632179217824  ty 188.62453165347623
Gen 10531: 0.019161634495527432 - fx: 661.6164348203492  fy: 618.3066970934456  cx 676.1929587627744  cy 470.2056620110242  k1 3.0137840572499747e-7  tx -0.6690632179217824  ty 188.62453165347623
Gen 10537: 0.0191473918005504 - fx: 661.6164348203492  fy: 618.3066970934456  cx 676.1929587627744  cy 470.2056620110242  k1 3.0137840572499747e-7  tx -0.6690632179217824  ty 188.62453165347623
Gen 10592: 0.019121678904801803 - fx: 662.9868192137884  fy: 620.8094228580736  cx 678.8169054230602  cy 474.25573655105563  k1 2.9148794873372947e-7  tx 9.676369380232629  ty 203.2070442970352
Gen 10593: 0.019118200428907862 - fx: 662.9868192137884  fy: 620.8094228580736  cx 678.8169054230602  cy 474.25573655105563  k1 2.9148794873372947e-7  tx 9.676369380232629  ty 203.2070442970352
Gen 10596: 0.019118016115384245 - fx: 662.9868192137884  fy: 620.8094228580736  cx 678.8169054230602  cy 474.25573655105563  k1 2.9148794873372947e-7  tx 9.676369380232629  ty 203.2070442970352
Gen 10597: 0.01910949446928709 - fx: 662.9868192137884  fy: 620.8094228580736  cx 678.8169054230602  cy 474.25573655105563  k1 2.9148794873372947e-7  tx 9.676369380232629  ty 203.2070442970352
Gen 10644: 0.019074682132980234 - fx: 657.8705903506669  fy: 617.9924707581539  cx 677.4580596260995  cy 479.4036176278441  k1 2.9571204390215567e-7  tx 13.76124727741801  ty 183.58261390205473
Gen 10647: 0.01905442463226168 - fx: 658.4842460914358  fy: 617.7135931654038  cx 675.8518813456992  cy 477.7477043275403  k1 3.0350188166676414e-7  tx 15.801424304433528  ty 179.721815634574
Gen 10654: 0.01905347685974152 - fx: 658.4842460914358  fy: 617.7135931654038  cx 675.8518813456992  cy 477.7477043275403  k1 3.0350188166676414e-7  tx 15.801424304433528  ty 179.721815634574
Gen 10656: 0.019049568429725633 - fx: 658.4842460914358  fy: 617.7135931654038  cx 675.8518813456992  cy 477.7477043275403  k1 3.0350188166676414e-7  tx 15.801424304433528  ty 179.721815634574
Gen 10660: 0.019047987726166074 - fx: 658.4842460914358  fy: 617.7135931654038  cx 675.8518813456992  cy 477.7477043275403  k1 3.0350188166676414e-7  tx 15.801424304433528  ty 179.721815634574
Gen 10662: 0.019047987726165876 - fx: 658.4842460914358  fy: 617.7135931654038  cx 675.8518813456992  cy 477.7477043275403  k1 3.0350188166676414e-7  tx 15.801424304433528  ty 179.721815634574
Gen 10666: 0.019046452494546912 - fx: 658.4842460914358  fy: 617.7135931654038  cx 675.8518813456992  cy 477.7477043275403  k1 3.0350188166676414e-7  tx 15.801424304433528  ty 179.721815634574
Gen 10800: 0.01903237680448838 - fx: 658.8214093447287  fy: 620.2737490429531  cx 675.8953964788806  cy 478.89925983332023  k1 2.995172850431829e-7  tx 26.280726955683786  ty 185.6668045762395
Gen 10934: 0.01902451141461976 - fx: 654.8257635842408  fy: 618.4225201292886  cx 676.4728402517196  cy 480.2930895015327  k1 3.0680030382863884e-7  tx 29.6060113978714  ty 177.66985510253616
Gen 10940: 0.018991615082877524 - fx: 655.6413437017167  fy: 619.3556205575019  cx 675.5725031013897  cy 477.9559985436669  k1 3.1795690504417363e-7  tx 29.525000643972117  ty 185.1414389056102
Gen 10941: 0.018991188598887883 - fx: 655.6413437017167  fy: 619.3556205575019  cx 675.5725031013897  cy 477.9559985436669  k1 3.1795690504417363e-7  tx 29.525000643972117  ty 185.1414389056102
Gen 10942: 0.01898748128150443 - fx: 655.6413437017167  fy: 619.3556205575019  cx 675.5725031013897  cy 477.9559985436669  k1 3.1795690504417363e-7  tx 29.525000643972117  ty 185.1414389056102
Gen 10970: 0.018987481281504407 - fx: 655.6413437017167  fy: 619.3556205575019  cx 675.5725031013897  cy 477.9559985436669  k1 3.1795690504417363e-7  tx 29.525000643972117  ty 185.1414389056102
Gen 11107: 0.018987149251480994 - fx: 655.6413437017167  fy: 619.3556205575019  cx 675.5725031013897  cy 477.9559985436669  k1 3.1795690504417363e-7  tx 29.525000643972117  ty 185.1414389056102
Gen 11368: 0.01898714925148099 - fx: 655.6413437017167  fy: 619.3556205575019  cx 675.5725031013897  cy 477.9559985436669  k1 3.1795690504417363e-7  tx 29.525000643972117  ty 185.1414389056102
Gen 14031: 0.018984522724885593 - fx: 655.5188202813264  fy: 619.4707202326628  cx 675.9072715508173  cy 478.23044232350543  k1 3.1082960250891383e-7  tx 26.16890567491236  ty 183.84615967839548
Gen 14183: 0.01898135658357106 - fx: 655.5188202813264  fy: 619.4707202326628  cx 675.9072715508173  cy 478.23044232350543  k1 3.1082960250891383e-7  tx 26.16890567491236  ty 183.84615967839548
Gen 14689: 0.018965912159930588 - fx: 655.2009064510122  fy: 619.0752310229658  cx 675.5834202765369  cy 479.22748967708213  k1 3.1765875774169544e-7  tx 23.860885243195746  ty 184.28795551587075
Gen 14690: 0.018960484740775278 - fx: 655.2009064510122  fy: 619.0752310229658  cx 675.5834202765369  cy 479.22748967708213  k1 3.1765875774169544e-7  tx 23.860885243195746  ty 184.28795551587075
Gen 14691: 0.01894826699158107 - fx: 655.2009064510122  fy: 619.0752310229658  cx 675.5834202765369  cy 479.22748967708213  k1 3.1765875774169544e-7  tx 23.860885243195746  ty 184.28795551587075
Gen 14692: 0.018945738400298864 - fx: 655.2009064510122  fy: 619.0752310229658  cx 675.5834202765369  cy 479.22748967708213  k1 3.1765875774169544e-7  tx 23.860885243195746  ty 184.28795551587075
Gen 14698: 0.018943215486424095 - fx: 655.2009064510122  fy: 619.0752310229658  cx 675.5834202765369  cy 479.22748967708213  k1 3.1765875774169544e-7  tx 23.860885243195746  ty 184.28795551587075
Gen 14702: 0.01894288021053613 - fx: 655.2009064510122  fy: 619.0752310229658  cx 675.5834202765369  cy 479.22748967708213  k1 3.1765875774169544e-7  tx 23.860885243195746  ty 184.28795551587075
Gen 14708: 0.018940577411167128 - fx: 655.2009064510122  fy: 619.0752310229658  cx 675.5834202765369  cy 479.22748967708213  k1 3.1765875774169544e-7  tx 23.860885243195746  ty 184.28795551587075
Gen 14739: 0.018940577411167125 - fx: 655.2009064510122  fy: 619.0752310229658  cx 675.5834202765369  cy 479.22748967708213  k1 3.1765875774169544e-7  tx 23.860885243195746  ty 184.28795551587075
Gen 14837: 0.018938497054439164 - fx: 655.2009064510122  fy: 619.0752310229658  cx 675.5834202765369  cy 479.22748967708213  k1 3.1765875774169544e-7  tx 23.860885243195746  ty 184.28795551587075
Gen 15218: 0.01893849705443912 - fx: 655.2009064510122  fy: 619.0752310229658  cx 675.5834202765369  cy 479.22748967708213  k1 3.1765875774169544e-7  tx 23.860885243195746  ty 184.28795551587075
Gen 15320: 0.01893849705443902 - fx: 655.2009064510122  fy: 619.0752310229658  cx 675.5834202765369  cy 479.22748967708213  k1 3.1765875774169544e-7  tx 23.860885243195746  ty 184.28795551587075
Gen 15736: 0.018937606481109065 - fx: 651.6450440194719  fy: 616.3568638461976  cx 674.892840956099  cy 486.27053603485524  k1 3.18725890892396e-7  tx -16.01173521291918  ty 187.46880008554075
Gen 15738: 0.01892719739184628 - fx: 651.6450440194719  fy: 616.3568638461976  cx 674.892840956099  cy 486.27053603485524  k1 3.18725890892396e-7  tx -16.01173521291918  ty 187.46880008554075
Gen 15830: 0.01885914945684001 - fx: 657.0495149930548  fy: 614.0206396306793  cx 671.8231548603436  cy 494.5142678757965  k1 3.212774889676317e-7  tx -24.610770310757022  ty 194.79660070617686
Gen 15831: 0.018858461805374406 - fx: 657.0495149930548  fy: 614.0206396306793  cx 671.8231548603436  cy 494.5142678757965  k1 3.212774889676317e-7  tx -24.610770310757022  ty 194.79660070617686
Gen 15833: 0.01885360095611249 - fx: 657.0495149930548  fy: 614.0206396306793  cx 671.8231548603436  cy 494.5142678757965  k1 3.212774889676317e-7  tx -24.610770310757022  ty 194.79660070617686
Gen 15834: 0.018850285113571064 - fx: 657.0495149930548  fy: 614.0206396306793  cx 671.8231548603436  cy 494.5142678757965  k1 3.212774889676317e-7  tx -24.610770310757022  ty 194.79660070617686
Gen 15842: 0.0188496944098074 - fx: 657.0495149930548  fy: 614.0206396306793  cx 671.8231548603436  cy 494.5142678757965  k1 3.212774889676317e-7  tx -24.610770310757022  ty 194.79660070617686
Gen 15845: 0.01884698091894908 - fx: 657.0495149930548  fy: 614.0206396306793  cx 671.8231548603436  cy 494.5142678757965  k1 3.212774889676317e-7  tx -24.610770310757022  ty 194.79660070617686
Gen 15846: 0.01884496114218635 - fx: 657.0495149930548  fy: 614.0206396306793  cx 671.8231548603436  cy 494.5142678757965  k1 3.212774889676317e-7  tx -24.610770310757022  ty 194.79660070617686
Gen 15918: 0.018844157064864683 - fx: 657.0495149930548  fy: 614.0206396306793  cx 671.8231548603436  cy 494.5142678757965  k1 3.212774889676317e-7  tx -24.610770310757022  ty 194.79660070617686
Gen 15994: 0.018844157064864656 - fx: 657.0495149930548  fy: 614.0206396306793  cx 671.8231548603436  cy 494.5142678757965  k1 3.212774889676317e-7  tx -24.610770310757022  ty 194.79660070617686
Gen 16431: 0.018828889486133767 - fx: 657.4470295937502  fy: 613.3136221845934  cx 672.3931741735533  cy 493.4941666119055  k1 3.240724921529061e-7  tx -23.43684068833947  ty 197.781943951723
Gen 16465: 0.018828835999371418 - fx: 657.4470295937502  fy: 613.3136221845934  cx 672.3931741735533  cy 493.4941666119055  k1 3.240724921529061e-7  tx -23.43684068833947  ty 197.781943951723
Gen 16477: 0.018827880479704368 - fx: 657.4470295937502  fy: 613.3136221845934  cx 672.3931741735533  cy 493.4941666119055  k1 3.240724921529061e-7  tx -23.43684068833947  ty 197.781943951723
Gen 16555: 0.018826265355360326 - fx: 657.4470295937502  fy: 613.3136221845934  cx 672.3931741735533  cy 493.4941666119055  k1 3.240724921529061e-7  tx -23.43684068833947  ty 197.781943951723
Gen 16785: 0.018822436073418852 - fx: 658.4410623187898  fy: 609.8684274161548  cx 673.0089010527325  cy 493.43969099607295  k1 3.393219880221288e-7  tx -23.760921188652908  ty 197.39407478621163
Gen 16787: 0.018810428549815492 - fx: 658.4410623187898  fy: 609.8684274161548  cx 673.0089010527325  cy 493.43969099607295  k1 3.393219880221288e-7  tx -23.760921188652908  ty 197.39407478621163
Gen 16897: 0.018810428549815465 - fx: 658.4410623187898  fy: 609.8684274161548  cx 673.0089010527325  cy 493.43969099607295  k1 3.393219880221288e-7  tx -23.760921188652908  ty 197.39407478621163
Gen 18025: 0.01879136942954355 - fx: 658.016718613716  fy: 610.2702738233628  cx 671.7834868569336  cy 493.1010146373963  k1 3.278013785962608e-7  tx -23.30990571384939  ty 197.62790646068683
Gen 20981: 0.01879119062097474 - fx: 658.2712436177584  fy: 608.1586123142547  cx 672.267985165199  cy 496.0035372420694  k1 3.4039551555685067e-7  tx -25.36879807806926  ty 200.11121470663068
Gen 20983: 0.018786351269708578 - fx: 658.2712436177584  fy: 608.1586123142547  cx 672.267985165199  cy 496.0035372420694  k1 3.4039551555685067e-7  tx -25.36879807806926  ty 200.11121470663068
Gen 20986: 0.018785555540097705 - fx: 658.2712436177584  fy: 608.1586123142547  cx 672.267985165199  cy 496.0035372420694  k1 3.4039551555685067e-7  tx -25.36879807806926  ty 200.11121470663068
Gen 21000: 0.018784222498445066 - fx: 658.2712436177584  fy: 608.1586123142547  cx 672.267985165199  cy 496.0035372420694  k1 3.4039551555685067e-7  tx -25.36879807806926  ty 200.11121470663068
Gen 21004: 0.018779122803346815 - fx: 658.2712436177584  fy: 608.1586123142547  cx 672.267985165199  cy 496.0035372420694  k1 3.4039551555685067e-7  tx -25.36879807806926  ty 200.11121470663068
Gen 21045: 0.018777168554627414 - fx: 658.2712436177584  fy: 608.1586123142547  cx 672.267985165199  cy 496.0035372420694  k1 3.4039551555685067e-7  tx -25.36879807806926  ty 200.11121470663068
Gen 21319: 0.01877716855462739 - fx: 658.2712436177584  fy: 608.1586123142547  cx 672.267985165199  cy 496.0035372420694  k1 3.4039551555685067e-7  tx -25.36879807806926  ty 200.11121470663068
